image_id,path,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y,aligned_path
088451.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/088451.jpg,100.91286307053942,94.1991341991342,149.7759336099585,91.98268398268398,123.21991701244814,136.3116883116883,111.53526970954356,150.71861471861473,146.58921161825725,148.5021645021645,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/088451.jpg
113954.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/113954.jpg,101.07012987012988,101.07012987012988,161.57922077922078,94.42077922077922,142.2961038961039,133.65194805194804,102.4,155.5948051948052,166.23376623376623,144.95584415584415,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/113954.jpg
008587.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/008587.jpg,100.6741573033708,100.44843049327352,149.5730337078652,88.96860986547085,134.04044943820224,121.68609865470852,120.80898876404495,154.40358744394618,160.50337078651688,143.49775784753362,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/008587.jpg
058381.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/058381.jpg,105.87654320987652,100.75801749271136,157.23456790123456,97.7725947521866,152.49382716049382,129.1195335276968,107.45679012345678,155.24198250728864,162.76543209876542,151.51020408163265,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/058381.jpg
021682.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/021682.jpg,127.547703180212,92.61176470588236,180.91872791519435,89.6,156.4946996466431,124.98823529411764,135.68904593639576,146.0705882352941,179.1095406360424,146.8235294117647,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/021682.jpg
048967.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/048967.jpg,100.32432432432432,100.84848484848484,155.67567567567568,104.29629629629628,125.40540540540542,124.98316498316498,96.86486486486488,155.15151515151516,155.67567567567568,158.5993265993266,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/048967.jpg
157754.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/157754.jpg,100.73182957393485,105.09473684210526,148.85213032581453,101.05263157894736,128.32080200501252,136.7578947368421,112.92230576441102,161.68421052631578,149.49373433583958,158.31578947368422,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/157754.jpg
058326.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/058326.jpg,100.6242774566474,100.6242774566474,157.59537572254334,93.22543352601156,133.91907514450867,134.65895953757226,102.84393063583816,153.8959537572254,156.1156069364162,147.97687861271675,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/058326.jpg
091417.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/091417.jpg,101.16838487972508,101.16838487972508,155.71134020618555,95.01030927835052,129.31958762886595,136.3573883161512,103.80756013745705,155.71134020618555,163.62886597938143,149.553264604811,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/091417.jpg
009209.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/009209.jpg,120.32,87.80400890868596,200.96,91.2249443207127,165.12,124.00890868596882,129.70666666666668,157.3630289532294,188.16000000000005,156.22271714922047,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/009209.jpg
066837.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/066837.jpg,100.76595744680851,100.76595744680851,151.60283687943263,98.04255319148936,127.09219858156028,128.9078014184397,108.02836879432624,155.23404255319147,151.60283687943263,150.6950354609929,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/066837.jpg
154981.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/154981.jpg,101.16838487972508,101.16838487972508,155.71134020618555,101.16838487972508,126.68041237113404,130.19931271477662,108.20618556701032,155.71134020618555,152.19243986254295,155.71134020618555,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/154981.jpg
056223.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/056223.jpg,100.68187919463088,100.81720430107528,159.44161073825504,105.63440860215054,127.48456375838926,139.35483870967744,96.55838926174496,153.80645161290323,158.75436241610737,160.34408602150538,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/056223.jpg
001440.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/001440.jpg,100.6113537117904,101.28695652173911,148.6812227074236,113.5304347826087,126.32314410480348,139.1304347826087,90.55021834061137,155.82608695652175,136.38427947598254,165.84347826086957,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/001440.jpg
033578.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/033578.jpg,116.74725274725276,100.2264150943396,178.63736263736266,88.15094339622641,161.75824175824178,129.2075471698113,122.37362637362638,154.56603773584905,188.4835164835165,141.2830188679245,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/033578.jpg
161784.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/161784.jpg,100.70142180094788,100.2264150943396,161.36492890995262,130.41509433962264,100.70142180094788,128.0,71.58293838862559,154.56603773584905,107.98104265402844,175.0943396226415,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/161784.jpg
131410.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/131410.jpg,100.31347962382443,100.31347962382443,151.67398119122257,109.9435736677116,117.96865203761756,138.03134796238243,90.6833855799373,151.67398119122257,141.24137931034485,164.5141065830721,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/131410.jpg
177000.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/177000.jpg,100.73646209386284,94.67169811320755,145.09747292418774,95.6377358490566,134.93140794223828,113.02641509433964,111.82671480144404,151.66792452830188,146.94584837545128,151.66792452830188,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/177000.jpg
053723.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/053723.jpg,101.25373134328358,100.6741573033708,161.43283582089552,104.50936329588016,132.77611940298507,119.8501872659176,106.98507462686568,155.32584269662922,151.88059701492537,159.16104868913857,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/053723.jpg
164806.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/164806.jpg,90.45333333333332,103.63373493975904,160.42666666666668,104.86746987951808,122.88,128.92530120481928,92.16,159.7686746987952,156.16,158.53493975903615,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/164806.jpg
092363.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/092363.jpg,101.09554140127388,100.77460317460316,154.9044585987261,99.14920634920637,138.59872611464968,135.72063492063492,99.46496815286623,155.2253968253968,160.6114649681529,148.72380952380954,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/092363.jpg
079554.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/079554.jpg,100.69667318982388,100.89411764705882,152.29745596868884,88.84705882352941,127.7495107632094,121.97647058823529,106.70841487279844,152.59607843137255,161.31506849315068,143.5607843137255,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/079554.jpg
120348.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/120348.jpg,100.72131147540983,100.72131147540983,152.13114754098362,98.09836065573772,132.72131147540983,133.7704918032787,105.9672131147541,155.27868852459017,155.27868852459017,151.08196721311475,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/120348.jpg
008947.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/008947.jpg,78.87567567567568,100.70142180094788,135.61081081081082,98.88151658767774,102.4,126.18009478672988,85.7945945945946,155.29857819905214,130.76756756756757,153.478672985782,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/008947.jpg
123111.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/123111.jpg,75.29411764705883,100.6242774566474,139.0726643598616,98.40462427745663,108.06920415224914,142.05780346820808,81.49480968858131,155.3757225433526,138.18685121107268,151.67630057803467,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/123111.jpg
001010.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/001010.jpg,100.91286307053942,100.26666666666668,154.02489626556016,96.0,131.71784232365144,133.33333333333334,104.09958506224066,154.66666666666666,157.21161825726142,150.4,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/001010.jpg
189604.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/189604.jpg,100.84848484848484,99.90243902439023,159.8060606060606,101.46341463414636,122.56969696969696,138.9268292682927,94.64242424242424,152.97560975609755,164.46060606060607,156.09756097560975,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/189604.jpg
064792.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/064792.jpg,100.31347962382443,100.31347962382443,145.2539184952978,99.51097178683384,123.58620689655172,134.82131661442006,104.32601880877742,154.08150470219437,138.03134796238243,154.08150470219437,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/064792.jpg
015351.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/015351.jpg,100.8,96.82051282051282,148.8,106.66666666666666,123.2,131.28205128205127,92.8,150.97435897435898,136.0,162.46153846153845,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/015351.jpg
001408.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/001408.jpg,100.76595744680851,100.76595744680851,151.60283687943263,104.39716312056736,120.73758865248227,134.354609929078,101.67375886524825,155.23404255319147,147.97163120567376,157.95744680851064,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/001408.jpg
170001.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/170001.jpg,100.6798418972332,100.6798418972332,148.23715415019765,98.15019762845849,126.2292490118577,127.49407114624503,107.00395256916995,154.05533596837944,145.7075098814229,152.7905138339921,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/170001.jpg
185868.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/185868.jpg,101.27946127946127,100.67899159663868,152.56565656565655,99.81848739495798,128.0,130.7966386554622,112.05387205387206,155.32100840336136,146.1010101010101,154.03025210084036,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/185868.jpg
089899.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/089899.jpg,100.91286307053942,100.26666666666668,154.02489626556016,112.0,125.34439834024896,142.93333333333334,86.04149377593362,153.6,140.2157676348548,166.4,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/089899.jpg
021705.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/021705.jpg,100.78740157480314,100.78740157480314,148.15748031496062,99.77952755905513,125.98425196850394,139.08661417322836,106.83464566929132,154.20472440944883,145.13385826771653,154.20472440944883,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/021705.jpg
097242.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/097242.jpg,101.36040609137056,101.36040609137056,153.34010152284262,102.65989847715736,140.3451776649746,140.3451776649746,92.26395939086294,155.93908629441623,149.44162436548223,157.23857868020303,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/097242.jpg
195488.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/195488.jpg,81.45454545454545,100.84848484848484,126.06060606060606,118.94949494949496,82.42424242424242,143.94612794612794,91.15151515151516,155.15151515151516,148.36363636363637,170.66666666666666,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/195488.jpg
073922.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/073922.jpg,100.86015037593984,92.31226765799256,142.82105263157897,89.45724907063196,111.25413533834588,127.52416356877325,108.94436090225564,157.0260223048327,136.66165413533835,157.0260223048327,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/073922.jpg
165168.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/165168.jpg,100.44686648501362,103.5505617977528,153.46049046321525,98.51685393258428,131.13896457765668,143.82022471910113,94.16893732970028,158.20224719101122,139.50953678474113,154.6067415730337,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/165168.jpg
011726.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/011726.jpg,100.80829015544042,100.28865979381445,151.21243523316062,104.24742268041236,126.01036269430053,131.95876288659792,103.46113989637306,154.39175257731958,141.92746113989637,157.03092783505156,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/011726.jpg
191640.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/191640.jpg,100.66019417475728,100.66019417475728,159.06796116504853,111.84466019417476,123.02912621359222,140.4271844660194,93.20388349514562,155.3398058252427,154.09708737864077,165.28155339805824,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/191640.jpg
075298.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/075298.jpg,100.6829268292683,100.6829268292683,142.82926829268294,81.17073170731707,123.31707317073172,125.65853658536584,128.0,149.8536585365854,156.8780487804878,135.8048780487805,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/075298.jpg
117987.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/117987.jpg,100.70142180094788,100.2264150943396,151.65876777251185,88.15094339622641,129.81990521327015,119.54716981132076,110.40758293838864,153.35849056603772,161.36492890995262,142.49056603773585,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/117987.jpg
171723.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/171723.jpg,96.25065274151436,100.71065989847716,152.39686684073106,99.41116751269034,122.31853785900783,129.9492385786802,101.59791122715404,153.98984771573603,151.06005221932116,153.98984771573603,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/171723.jpg
071310.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/071310.jpg,86.08849557522123,101.16129032258064,144.99115044247787,94.96774193548389,115.53982300884957,130.06451612903226,92.8849557522124,152.7741935483871,149.52212389380531,148.64516129032256,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/071310.jpg
036147.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/036147.jpg,110.76379690949229,88.295010845987,165.58057395143487,105.50976138828634,135.6291390728477,136.6073752711497,99.46136865342164,147.1583514099783,142.41059602649003,159.37527114967463,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/036147.jpg
061439.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/061439.jpg,89.07836990595611,122.98932384341636,146.858934169279,113.87900355871884,110.7460815047022,155.78647686832738,101.91849529780563,194.9608540925267,144.4514106583072,191.31672597864767,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/061439.jpg
015314.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/015314.jpg,100.64957264957266,100.64957264957266,152.0683760683761,112.6837606837607,119.24786324786326,136.75213675213678,92.991452991453,155.35042735042737,140.03418803418805,163.00854700854703,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/015314.jpg
116731.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/116731.jpg,104.60913705583756,100.63882063882065,161.13705583756345,97.49385749385748,139.6954314720812,132.08845208845207,103.30964467005076,155.36117936117935,170.88324873096445,149.7002457002457,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/116731.jpg
015900.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/015900.jpg,100.95774647887325,100.95774647887325,160.45070422535213,104.56338028169014,126.19718309859157,140.61971830985917,99.15492957746478,155.04225352112675,160.45070422535213,158.64788732394368,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/015900.jpg
084915.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/084915.jpg,94.8,100.69806094182826,156.0,91.4792243767313,132.4,129.06371191135733,106.8,153.8836565096953,164.4,146.0831024930748,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/084915.jpg
011854.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/011854.jpg,99.3895373973195,100.5988845988846,147.97751837440552,96.86486486486488,112.78166882836145,132.66752466752467,108.02248162559448,155.2912912912913,153.62213575443147,150.56885456885456,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/011854.jpg
096375.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/096375.jpg,100.72131147540983,101.27472527472528,158.07650273224044,109.71428571428572,125.90163934426228,150.5054945054945,93.72677595628416,151.9120879120879,149.6830601092896,164.57142857142858,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/096375.jpg
098973.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/098973.jpg,100.32432432432432,100.84848484848484,153.94594594594597,99.986531986532,125.40540540540542,129.2929292929293,107.24324324324326,154.28956228956227,146.16216216216216,154.28956228956227,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/098973.jpg
152880.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/152880.jpg,100.74393530997304,101.01621621621622,151.1159029649596,96.172972972973,125.58490566037736,125.23243243243245,113.1644204851752,152.9081081081081,149.73584905660377,150.83243243243243,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/152880.jpg
151139.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/151139.jpg,100.6306695464363,100.9655172413793,153.1576673866091,96.0,131.5939524838013,135.17241379310346,110.5831533477322,155.58620689655172,151.4989200863931,148.9655172413793,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/151139.jpg
076239.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/076239.jpg,100.84848484848484,100.84848484848484,151.27272727272728,92.12121212121212,142.54545454545456,124.12121212121212,109.57575757575758,155.15151515151516,160.96969696969697,146.42424242424244,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/076239.jpg
014249.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/014249.jpg,104.15686274509804,100.2264150943396,158.11764705882354,107.47169811320754,135.52941176470588,152.1509433962264,91.6078431372549,153.35849056603772,151.84313725490196,161.81132075471697,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/014249.jpg
196296.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/196296.jpg,97.8488888888889,101.28695652173911,146.77333333333334,77.91304347826087,125.15555555555557,129.11304347826086,128.5688888888889,152.48695652173913,174.08,132.45217391304348,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/196296.jpg
029017.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/029017.jpg,100.352,100.75502008032127,150.528,96.64257028112448,114.688,128.51405622489958,108.544,154.2168674698795,154.624,151.1325301204819,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/029017.jpg
177912.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/177912.jpg,100.12444444444444,100.12444444444444,141.08444444444444,97.8488888888889,105.81333333333332,134.2577777777778,109.22666666666666,154.73777777777778,143.36,149.04888888888888,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/177912.jpg
019658.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/019658.jpg,104.63878326996198,100.54380664652568,162.5551330798479,101.70392749244714,135.30038022813687,137.66767371601208,106.09885931558937,151.97583081570997,154.7680608365019,156.2296072507553,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/019658.jpg
059042.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/059042.jpg,100.72131147540983,101.27472527472528,137.0928961748634,82.98901098901099,103.51912568306012,109.71428571428572,109.11475409836063,146.2857142857143,139.89071038251367,137.84615384615387,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/059042.jpg
031699.jpg,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/cropped/train/031699.jpg,65.48837209302326,100.2264150943396,129.48837209302326,89.35849056603773,89.30232558139535,130.41509433962264,80.37209302325581,152.1509433962264,135.44186046511626,143.69811320754715,/content/drive/MyDrive/Colab Notebooks/MFTI/arcface_mainset_1/aligned_112/train/031699.jpg
